time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
00:05,1,KNICKS,Bridges,Bridges 1' Driving Layup (5 PTS) (Brunson 4 AST),1,Driving Layup,Brunson,2,0,1,0,0,0,0
00:01,1,SIXERS,Grimes,MISS Grimes 1' Driving Reverse Layup,1,Driving Reverse Layup,NA,0,0,0,0,0,0,0
00:01,1,KNICKS,Robinson,Robinson REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
11:41,2,KNICKS,Clarkson,Clarkson 11' Floating Jump Shot (2 PTS) (Towns 1 AST),11,Floating Jump Shot,Towns,2,0,1,0,0,0,0
11:25,2,SIXERS,Maxey,Maxey 2' Driving Finger Roll Layup (4 PTS),2,Driving Finger Roll Layup,NA,2,0,0,0,0,0,0
11:07,2,SIXERS,Barlow,Barlow P.FOUL (P1.T1) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
10:56,2,KNICKS,Shamet,Shamet 2' Driving Reverse Layup (7 PTS),2,Driving Reverse Layup,NA,2,0,0,0,0,0,0
10:37,2,SIXERS,Edgecombe,MISS Edgecombe 30' 3PT Jump Shot,30,3PT Jump Shot,NA,0,0,0,0,0,0,0
10:34,2,KNICKS,Hart,Hart REBOUND (Off:1 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
10:29,2,SIXERS,Barlow,Barlow S.FOUL (P2.T2) (R.Acosta),NA,FOUL,NA,0,0,0,0,0,0,1
10:29,2,KNICKS,Hart Free Throw,MISS Hart Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
10:29,2,KNICKS,Knicks,Knicks Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
10:29,2,SIXERS,George,SUB: George FOR Barlow,NA,SUB,NA,0,0,0,0,0,0,0
10:29,2,KNICKS,Hart Free Throw,MISS Hart Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
10:26,2,KNICKS,Shamet,Shamet REBOUND (Off:1 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
10:13,2,KNICKS,Knicks,Knicks Turnover: Shot Clock (T#7),NA,TURNOVER,NA,0,0,0,0,0,1,0
