time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
00:03,1,THUNDER,Jal.,Jal. Williams Free Throw 2 of 2 (10 PTS),NA,Williams Free Throw 2 of 2,NA,1,0,0,0,0,0,0
00:00,1,SPURS,Castle,Castle Lost Ball Turnover (P2.T5),NA,TURNOVER,NA,0,0,0,0,0,1,0
00:00,1,THUNDER,Wallace,Wallace STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
11:41,2,THUNDER,Wallace,MISS Wallace 25' 3PT Jump Shot,25,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:37,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
11:20,2,SPURS,Johnson,MISS Johnson 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:17,2,THUNDER,Wallace,Wallace REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
11:03,2,THUNDER,Caruso,MISS Caruso 3PT Jump Shot,NA,3PT Jump Shot,NA,0,0,0,0,0,0,0
11:00,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
10:39,2,SPURS,Bryant,MISS Bryant 27' 3PT Pullup Jump Shot,27,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
10:36,2,THUNDER,Wallace,Wallace REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
10:33,2,THUNDER,Wiggins,MISS Wiggins 24' 3PT Running Jump Shot,24,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
10:31,2,SPURS,Wembanyama,Wembanyama REBOUND (Off:4 Def:4),NA,REBOUND,NA,0,1,0,0,0,0,0
10:17,2,SPURS,Johnson,Johnson 27' 3PT Jump Shot (6 PTS) (Harper 2 AST),27,3PT Jump Shot,Harper,3,0,1,0,0,0,0
10:01,2,SPURS,Champagnie,Champagnie S.FOUL (P1.T1) (J.Goble),NA,FOUL,NA,0,0,0,0,0,0,1
10:01,2,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
10:01,2,THUNDER,Gilgeous-Alexander,Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
09:47,2,SPURS,Champagnie,MISS Champagnie 27' 3PT Jump Shot,27,3PT Jump Shot,NA,0,0,0,0,0,0,0
09:42,2,SPURS,Champagnie,Champagnie REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
09:34,2,SPURS,Bryant,Bryant 26' 3PT Jump Shot (3 PTS) (Harper 3 AST),26,3PT Jump Shot,Harper,3,0,1,0,0,0,0
